;sentiscore_average;sentiment_Textblob;textfile;journal;text_id
130;0.01198704077657439;0.060357979315805624;20302_1795_ALZ_1;ALZ;20302
131;-0.004258545125782139;0.017099200237289315;20304_1888_BLU_61;BLU;20304
132;0.009276355099346902;0.02631578947368421;20304_1891_BLU_817;BLU;20304
133;0.03529443704043374;0.028767372977899292;20306_1884_BLU_300;BLU;20306
134;0.008705291489140456;0.047756352250053535;20307_1883_BLU_436;BLU;20307
135;-0.006149340882926943;0.024551632548502247;20307_1891_BLU_817;BLU;20307
136;0.024068796770115457;0.04690713615266045;20308_1891_BLU_817;BLU;20308
137;-0.013183690797261616;0.02091503267973856;20309_1874_BLU_313;BLU;20309
138;0.01829633783212523;0.011544407384488356;20310_1877_BLU_374;BLU;20310
139;-0.01476339811534634;0.006797669694837181;20311_1880_BLU_337;BLU;20311
140;-0.009517065364120872;0.03526700572155118;20311_1881_BLU_53;BLU;20311
141;-0.04108127974237839;0.018447458949909925;20312_1885_DL_204;DL;20312
142;-0.0032766122044390685;0.012424942704354465;20313_1884_BLU_722;BLU;20313
143;0.04347218483841668;0.03449519230769231;20313_1884_DL_914;DL;20313
144;-0.013837953078427803;0.046793944934335585;20320_1832_MGS_341;MGS;20320
145;0.011303469404532149;0.008418285968807965;20320_1833_BLU_81;BLU;20320
146;0.010856527008712797;-0.045205217236467234;20321_1854_BLU_196;BLU;20321
147;-0.014548558104172271;-0.008089786173319008;20322_1794_ALZ_205;ALZ;20322
148;0.006872939855037702;0.05484532828282827;20323_1808_ALZ_375;ALZ;20323
149;-0.03529566471208295;0.028768140906323212;20329_1854_BLU_285;BLU;20329
150;0.02295589667394558;0.02072468323335156;20335_1834_BLU_1109;BLU;20335
151;0.021801494564195834;0.0390274897837923;20341_1788_ALZ_291;ALZ;20341
152;0.05295527330821469;-0.07207792207792207;20343_1892_DL_1612;DL;20343
153;0.03787063020798895;0.06666666666666667;20346_1846_MGS_256;MGS;20346
154;0.005659527845485726;0.00964285714285714;20346_1847_BLU_40;BLU;20346
155;-0.005714143499454207;0.023135189103014705;20356_1895_BLU_428;BLU;20356
